   7.4000000e-02   6.5488886e-01  -5.0667406e-02   7.0555626e-01
   7.5000000e-02   6.6425561e-01  -4.1283426e-02   7.0553904e-01
   7.6000000e-02   6.7534584e-01  -3.0175158e-02   7.0552100e-01
   7.7000000e-02   6.8878986e-01  -1.6712271e-02   7.0550213e-01
   7.8000000e-02   7.0481417e-01  -6.6827146e-04   7.0548244e-01
   7.9000000e-02   7.2317446e-01   1.7712534e-02   7.0546193e-01
   8.0000000e-02   7.4315639e-01   3.7715792e-02   7.0544060e-01
   8.1000000e-02   7.6364905e-01   5.8230610e-02   7.0541844e-01
   8.2000000e-02   7.8328519e-01   7.7889733e-02   7.0539546e-01
   8.3000000e-02   8.0063087e-01   9.5259214e-02   7.0537166e-01
   8.4000000e-02   8.1439831e-01   1.0905128e-01   7.0534703e-01
   8.5000000e-02   8.2365023e-01   1.1832865e-01   7.0532158e-01
   8.6000000e-02   8.2796314e-01   1.2266783e-01   7.0529530e-01
   8.7000000e-02   8.2752186e-01   1.2225365e-01   7.0526821e-01
   8.8000000e-02   8.2312682e-01   1.1788653e-01   7.0524028e-01
   8.9000000e-02   8.1610863e-01   1.1089709e-01   7.0521154e-01
   9.0000000e-02   8.0815893e-01   1.0297696e-01   7.0518196e-01
   9.1000000e-02   8.0110014e-01   9.5948576e-02   7.0515157e-01
   9.2000000e-02   7.9662748e-01   9.1507132e-02   7.0512034e-01
   9.3000000e-02   7.9606193e-01   9.0973637e-02   7.0508829e-01
   9.4000000e-02   8.0015287e-01   9.5097449e-02   7.0505542e-01
   9.5000000e-02   8.0896176e-01   1.0394004e-01   7.0502172e-01
   9.6000000e-02   8.2184687e-01   1.1685968e-01   7.0498720e-01
   9.7000000e-02   8.3755299e-01   1.3260114e-01   7.0495184e-01
   9.8000000e-02   8.5439381e-01   1.4947815e-01   7.0491566e-01
   9.9000000e-02   8.7049979e-01   1.6562113e-01   7.0487866e-01
   1.0000000e-01   8.8409321e-01   1.7925238e-01   7.0484083e-01
   1.0100000e-01   8.9374801e-01   1.8894584e-01   7.0480217e-01
   1.0200000e-01   8.9859352e-01   1.9383084e-01   7.0476268e-01
   1.0300000e-01   8.9843033e-01   1.9370796e-01   7.0472237e-01
   1.0400000e-01   8.9374024e-01   1.8905902e-01   7.0468122e-01
   1.0500000e-01   8.8558949e-01   1.8095024e-01   7.0463925e-01
   1.0600000e-01   8.7544118e-01   1.7084473e-01   7.0459646e-01
   1.0700000e-01   8.6490764e-01   1.6035482e-01   7.0455283e-01
   1.0800000e-01   8.5548290e-01   1.5097453e-01   7.0450837e-01
   1.0900000e-01   8.4829825e-01   1.4383516e-01   7.0446309e-01
   1.1000000e-01   8.4393984e-01   1.3952287e-01   7.0441698e-01
   1.1100000e-01   8.4235693e-01   1.3798690e-01   7.0437003e-01
   1.1200000e-01   8.4287399e-01   1.3855173e-01   7.0432226e-01
   1.1300000e-01   8.4430341e-01   1.4002975e-01   7.0427366e-01
   1.1400000e-01   8.4513883e-01   1.4091460e-01   7.0422423e-01
   1.1500000e-01   8.4379666e-01   1.3962269e-01   7.0417397e-01
   1.1600000e-01   8.3886610e-01   1.3474322e-01   7.0412288e-01
   1.1700000e-01   8.2932731e-01   1.2525635e-01   7.0407096e-01
   1.1800000e-01   8.1470378e-01   1.1068557e-01   7.0401821e-01
   1.1900000e-01   7.9512616e-01   9.1161538e-02   7.0396462e-01
   1.2000000e-01   7.7130001e-01   6.7389801e-02   7.0391021e-01
   1.2100000e-01   7.4438580e-01   4.0530834e-02   7.0385497e-01
   1.2200000e-01   7.1581341e-01   1.2014515e-02   7.0379889e-01
   1.2300000e-01   6.8706336e-01  -1.6678628e-02   7.0374198e-01
   1.2400000e-01   6.5945127e-01  -4.4232970e-02   7.0368424e-01
   1.2500000e-01   6.3395006e-01  -6.9675610e-02   7.0362567e-01
   1.2600000e-01   6.1107670e-01  -9.2489569e-02   7.0356627e-01
   1.2700000e-01   5.9085874e-01  -1.1264729e-01   7.0350604e-01
   1.2800000e-01   5.7288170e-01  -1.3056327e-01   7.0344497e-01
   1.2900000e-01   5.5640497e-01  -1.4697810e-01   7.0338307e-01
   1.3000000e-01   5.4052322e-01  -1.6279711e-01   7.0332034e-01
   1.3100000e-01   5.2434349e-01  -1.7891328e-01   7.0325677e-01
   1.3200000e-01   5.0714739e-01  -1.9604498e-01   7.0319237e-01
   1.3300000e-01   4.8851173e-01  -2.1461541e-01   7.0312714e-01
   1.3400000e-01   4.6836950e-01  -2.3469157e-01   7.0306107e-01
   1.3500000e-01   4.4700445e-01  -2.5598972e-01   7.0299417e-01
   1.3600000e-01   4.2498398e-01  -2.7794246e-01   7.0292644e-01
   1.3700000e-01   4.0304597e-01  -2.9981190e-01   7.0285787e-01
   1.3800000e-01   3.8196195e-01  -3.2082652e-01   7.0278847e-01
   1.3900000e-01   3.6240213e-01  -3.4031610e-01   7.0271823e-01
   1.4000000e-01   3.4482617e-01  -3.5782099e-01   7.0264716e-01
   1.4100000e-01   3.2941766e-01  -3.7315759e-01   7.0257526e-01
   1.4200000e-01   3.1607191e-01  -3.8643060e-01   7.0250252e-01
   1.4300000e-01   3.0443647e-01  -3.9799247e-01   7.0242894e-01
   1.4400000e-01   2.9399484e-01  -4.0835969e-01   7.0235453e-01
   1.4500000e-01   2.8417642e-01  -4.1810286e-01   7.0227928e-01
   1.4600000e-01   2.7447202e-01  -4.2773118e-01   7.0220320e-01
   1.4700000e-01   2.6453422e-01  -4.3759206e-01   7.0212628e-01
   1.4800000e-01   2.5424532e-01  -4.4780321e-01   7.0204853e-01
   1.4900000e-01   2.4374191e-01  -4.5822803e-01   7.0196994e-01
   1.5000000e-01   2.3339323e-01  -4.6849728e-01   7.0189051e-01
   1.5100000e-01   2.2373807e-01  -4.7807218e-01   7.0181025e-01
   1.5200000e-01   2.1539191e-01  -4.8633724e-01   7.0172915e-01
   1.5300000e-01   2.0894036e-01  -4.9270685e-01   7.0164721e-01
   1.5400000e-01   2.0483646e-01  -4.9672798e-01   7.0156444e-01
   1.5500000e-01   2.0331771e-01  -4.9816312e-01   7.0148083e-01
   1.5600000e-01   2.0435521e-01  -4.9704117e-01   7.0139638e-01
   1.5700000e-01   2.0764136e-01  -4.9366973e-01   7.0131110e-01
   1.5800000e-01   2.1261656e-01  -4.8860842e-01   7.0122497e-01
   1.5900000e-01   2.1852977e-01  -4.8260824e-01   7.0113801e-01
   1.6000000e-01   2.2452341e-01  -4.7652680e-01   7.0105021e-01
   1.6100000e-01   2.2973020e-01  -4.7123138e-01   7.0096158e-01
   1.6200000e-01   2.3336956e-01  -4.6750254e-01   7.0087210e-01
   1.6300000e-01   2.3483192e-01  -4.6594986e-01   7.0078179e-01
   1.6400000e-01   2.3374198e-01  -4.6694865e-01   7.0069064e-01
   1.6500000e-01   2.2999539e-01  -4.7060326e-01   7.0059864e-01
   1.6600000e-01   2.2376649e-01  -4.7673933e-01   7.0050581e-01
   1.6700000e-01   2.1548812e-01  -4.8492402e-01   7.0041215e-01
   1.6800000e-01   2.0580663e-01  -4.9451101e-01   7.0031764e-01
   1.6900000e-01   1.9551721e-01  -5.0470508e-01   7.0022229e-01
   1.7000000e-01   1.8548588e-01  -5.1464022e-01   7.0012610e-01
   1.7100000e-01   1.7656463e-01  -5.2346445e-01   7.0002908e-01
   1.7200000e-01   1.6950721e-01  -5.3042400e-01   6.9993121e-01
   1.7300000e-01   1.6489278e-01  -5.3493973e-01   6.9983250e-01
   1.7400000e-01   1.6306449e-01  -5.3666847e-01   6.9973296e-01
   1.7500000e-01   1.6408998e-01  -5.3554259e-01   6.9963257e-01
   1.7600000e-01   1.6774905e-01  -5.3178229e-01   6.9953134e-01
   1.7700000e-01   1.7355238e-01  -5.2587689e-01   6.9942927e-01
   1.7800000e-01   1.8079176e-01  -5.1853460e-01   6.9932636e-01
   1.7900000e-01   1.8861909e-01  -5.1060353e-01   6.9922261e-01
   1.8000000e-01   1.9614701e-01  -5.0297101e-01   6.9911802e-01
   1.8100000e-01   2.0256032e-01  -4.9645227e-01   6.9901259e-01
   1.8200000e-01   2.0722412e-01  -4.9168219e-01   6.9890632e-01
   1.8300000e-01   2.0977347e-01  -4.8902573e-01   6.9879920e-01
   1.8400000e-01   2.1016998e-01  -4.8852127e-01   6.9869125e-01
   1.8500000e-01   2.0871425e-01  -4.8986820e-01   6.9858245e-01
   1.8600000e-01   2.0600845e-01  -4.9246436e-01   6.9847281e-01
   1.8700000e-01   2.0287086e-01  -4.9549147e-01   6.9836233e-01
   1.8800000e-01   2.0021185e-01  -4.9803915e-01   6.9825100e-01
   1.8900000e-01   1.9888812e-01  -4.9925072e-01   6.9813883e-01
   1.9000000e-01   1.9955692e-01  -4.9846891e-01   6.9802583e-01
   1.9100000e-01   2.0255418e-01  -4.9535779e-01   6.9791197e-01
   1.9200000e-01   2.0781817e-01  -4.8997911e-01   6.9779728e-01
   1.9300000e-01   2.1487452e-01  -4.8280722e-01   6.9768174e-01
   1.9400000e-01   2.2288950e-01  -4.7467586e-01   6.9756536e-01
   1.9500000e-01   2.3078692e-01  -4.6666122e-01   6.9744814e-01
   1.9600000e-01   2.3741336e-01  -4.5991671e-01   6.9733007e-01
   1.9700000e-01   2.4172675e-01  -4.5548442e-01   6.9721116e-01
   1.9800000e-01   2.4297790e-01  -4.5411351e-01   6.9709141e-01
   1.9900000e-01   2.4085385e-01  -4.5611696e-01   6.9697081e-01
   2.0000000e-01   2.3555644e-01  -4.6129293e-01   6.9684937e-01
   2.0100000e-01   2.2779940e-01  -4.6892768e-01   6.9672708e-01
   2.0200000e-01   2.1872016e-01  -4.7788379e-01   6.9660395e-01
   2.0300000e-01   2.0971713e-01  -4.8676285e-01   6.9647998e-01
   2.0400000e-01   2.0223675e-01  -4.9411842e-01   6.9635516e-01
   2.0500000e-01   1.9754427e-01  -4.9868523e-01   6.9622950e-01
   2.0600000e-01   1.9651659e-01  -4.9958641e-01   6.9610299e-01
   2.0700000e-01   1.9949332e-01  -4.9648232e-01   6.9597564e-01
   2.0800000e-01   2.0621345e-01  -4.8963400e-01   6.9584745e-01
   2.0900000e-01   2.1585093e-01  -4.7986748e-01   6.9571841e-01
   2.1000000e-01   2.2714592e-01  -4.6844260e-01   6.9558852e-01
   2.1100000e-01   2.3861103e-01  -4.5684676e-01   6.9545779e-01
   2.1200000e-01   2.4877834e-01  -4.4654788e-01   6.9532621e-01
   2.1300000e-01   2.5644445e-01  -4.3874934e-01   6.9519379e-01
   2.1400000e-01   2.6086998e-01  -4.3419054e-01   6.9506052e-01
   2.1500000e-01   2.6189674e-01  -4.3302967e-01   6.9492641e-01
   2.1600000e-01   2.5995992e-01  -4.3483153e-01   6.9479145e-01
   2.1700000e-01   2.5599093e-01  -4.3866471e-01   6.9465565e-01
   2.1800000e-01   2.5122662e-01  -4.4329238e-01   6.9451899e-01
   2.1900000e-01   2.4695875e-01  -4.4742274e-01   6.9438150e-01
   2.2000000e-01   2.4427019e-01  -4.4997297e-01   6.9424315e-01
   2.2100000e-01   2.4380861e-01  -4.5029535e-01   6.9410396e-01
   2.2200000e-01   2.4564472e-01  -4.4831921e-01   6.9396393e-01
   2.2300000e-01   2.4924828e-01  -4.4457476e-01   6.9382304e-01
   2.2400000e-01   2.5359596e-01  -4.4008536e-01   6.9368132e-01
   2.2500000e-01   2.5740155e-01  -4.3613719e-01   6.9353874e-01
   2.2600000e-01   2.5943674e-01  -4.3395858e-01   6.9339532e-01
   2.2700000e-01   2.5889242e-01  -4.3435862e-01   6.9325105e-01
   2.2800000e-01   2.5572061e-01  -4.3738532e-01   6.9310593e-01
   2.2900000e-01   2.5089682e-01  -4.4206314e-01   6.9295996e-01
   2.3000000e-01   2.4655308e-01  -4.4626007e-01   6.9281315e-01
   2.3100000e-01   2.4595030e-01  -4.4671519e-01   6.9266549e-01
   2.3200000e-01   2.5328389e-01  -4.3923310e-01   6.9251698e-01
   2.3300000e-01   2.7334226e-01  -4.1902537e-01   6.9236763e-01
   2.3400000e-01   3.1106132e-01  -3.8115611e-01   6.9221743e-01
   2.3500000e-01   3.7103440e-01  -3.2103198e-01   6.9206638e-01
   2.3600000e-01   4.5704333e-01  -2.3487115e-01   6.9191448e-01
   2.3700000e-01   5.7167224e-01  -1.2008950e-01   6.9176173e-01
   2.3800000e-01   7.1605052e-01   2.4442383e-02   6.9160814e-01
   2.3900000e-01   8.8974982e-01   1.9829612e-01   6.9145369e-01
   2.4000000e-01   1.0908338e+00   3.9953540e-01   6.9129840e-01
   2.4100000e-01   1.3160355e+00   6.2489324e-01   6.9114226e-01
   2.4200000e-01   1.5610180e+00   8.7003271e-01   6.9098527e-01
   2.4300000e-01   1.8206649e+00   1.1298374e+00   6.9082744e-01
   2.4400000e-01   2.0893482e+00   1.3986795e+00   6.9066875e-01
   2.4500000e-01   2.3611340e+00   1.6706248e+00   6.9050922e-01
   2.4600000e-01   2.6299037e+00   1.9395549e+00   6.9034883e-01
   2.4700000e-01   2.8893978e+00   2.1992102e+00   6.9018760e-01
   2.4800000e-01   3.1332070e+00   2.4431814e+00   6.9002552e-01
   2.4900000e-01   3.3547578e+00   2.6648952e+00   6.8986259e-01
   2.5000000e-01   3.5473456e+00   2.8576468e+00   6.8969881e-01
   2.5100000e-01   3.7042640e+00   3.0147298e+00   6.8953418e-01
   2.5200000e-01   3.8190644e+00   3.1296957e+00   6.8936870e-01
   2.5300000e-01   3.8859529e+00   3.1967505e+00   6.8920237e-01
   2.5400000e-01   3.9003003e+00   3.2112652e+00   6.8903519e-01
   2.5500000e-01   3.8592104e+00   3.1703433e+00   6.8886716e-01
   2.5600000e-01   3.7620666e+00   3.0733683e+00   6.8869828e-01
   2.5700000e-01   3.6109643e+00   2.9224358e+00   6.8852855e-01
   2.5800000e-01   3.4109385e+00   2.7225805e+00   6.8835797e-01
   2.5900000e-01   3.1699140e+00   2.4817274e+00   6.8818655e-01
   2.6000000e-01   2.8983393e+00   2.2103250e+00   6.8801427e-01
   2.6100000e-01   2.6085081e+00   1.9206670e+00   6.8784114e-01
   2.6200000e-01   2.3136187e+00   1.6259516e+00   6.8766716e-01
   2.6300000e-01   2.0266648e+00   1.3391724e+00   6.8749233e-01
   2.6400000e-01   1.7592827e+00   1.0719661e+00   6.8731665e-01
   2.6500000e-01   1.5206971e+00   8.3355696e-01   6.8714012e-01
   2.6600000e-01   1.3168986e+00   6.2993589e-01   6.8696273e-01
   2.6700000e-01   1.1501664e+00   4.6338192e-01   6.8678450e-01
   2.6800000e-01   1.0190020e+00   3.3239661e-01   6.8660542e-01
   2.6900000e-01   9.1849043e-01   2.3206494e-01   6.8642548e-01
   2.7000000e-01   8.4104532e-01   1.5480062e-01   6.8624470e-01
   2.7100000e-01   7.7744411e-01   9.1381047e-02   6.8606306e-01
   2.7200000e-01   7.1801918e-01   3.2138603e-02   6.8588057e-01
   2.7300000e-01   6.5385157e-01  -3.1845667e-02   6.8569723e-01
   2.7400000e-01   5.7781528e-01  -1.0769776e-01   6.8551304e-01
   2.7500000e-01   4.8534387e-01  -1.9998413e-01   6.8532800e-01
   2.7600000e-01   3.7483246e-01  -3.1030965e-01   6.8514211e-01
   2.7700000e-01   2.4764139e-01  -4.3731397e-01   6.8495536e-01
   2.7800000e-01   1.0772404e-01  -5.7704373e-01   6.8476777e-01
   2.7900000e-01  -3.9047677e-02  -7.2362700e-01   6.8457932e-01
   2.8000000e-01  -1.8574812e-01  -8.7013814e-01   6.8439002e-01
   2.8100000e-01  -3.2532118e-01  -1.0095210e+00   6.8419987e-01
   2.8200000e-01  -4.5143032e-01  -1.1354392e+00   6.8400886e-01
   2.8300000e-01  -5.5912415e-01  -1.2429412e+00   6.8381701e-01
   2.8400000e-01  -6.4524185e-01  -1.3288661e+00   6.8362430e-01
   2.8500000e-01  -7.0852779e-01  -1.3919585e+00   6.8343074e-01
   2.8600000e-01  -7.4947154e-01  -1.4327079e+00   6.8323633e-01
   2.8700000e-01  -7.6992991e-01  -1.4529710e+00   6.8304106e-01
   2.8800000e-01  -7.7261688e-01  -1.4554618e+00   6.8284495e-01
   2.8900000e-01  -7.6055943e-01  -1.4432074e+00   6.8264798e-01
   2.9000000e-01  -7.3661304e-01  -1.4190632e+00   6.8245016e-01
   2.9100000e-01  -7.0311094e-01  -1.3853624e+00   6.8225149e-01
   2.9200000e-01  -6.6169012e-01  -1.3437421e+00   6.8205196e-01
   2.9300000e-01  -6.1330161e-01  -1.2951532e+00   6.8185158e-01
   2.9400000e-01  -5.5837818e-01  -1.2400285e+00   6.8165035e-01
   2.9500000e-01  -4.9710586e-01  -1.1785541e+00   6.8144827e-01
   2.9600000e-01  -4.2973068e-01  -1.1109760e+00   6.8124533e-01
   2.9700000e-01  -3.5683049e-01  -1.0378720e+00   6.8104154e-01
   2.9800000e-01  -2.7949407e-01  -9.6033097e-01   6.8083690e-01
   2.9900000e-01  -1.9937124e-01  -8.8000265e-01   6.8063140e-01
   3.0000000e-01  -1.1858605e-01  -7.9901110e-01   6.8042506e-01
   3.0100000e-01  -3.9532659e-02  -7.1975051e-01   6.8021786e-01
   3.0200000e-01   3.5403463e-02  -6.4460634e-01   6.8000980e-01
   3.0300000e-01   1.0414282e-01  -5.7565807e-01   6.7980089e-01
   3.0400000e-01   1.6516916e-01  -5.1442197e-01   6.7959113e-01
   3.0500000e-01   2.1769740e-01  -4.6168312e-01   6.7938052e-01
   3.0600000e-01   2.6172152e-01  -4.1744754e-01   6.7916905e-01
   3.0700000e-01   2.9793530e-01  -3.8102143e-01   6.7895673e-01
   3.0800000e-01   3.2754385e-01  -3.5119971e-01   6.7874356e-01
   3.0900000e-01   3.5200400e-01  -3.2652554e-01   6.7852953e-01
   3.1000000e-01   3.7274468e-01  -3.0556998e-01   6.7831465e-01
   3.1100000e-01   3.9092080e-01  -2.8717812e-01   6.7809892e-01
   3.1200000e-01   4.0724622e-01  -2.7063612e-01   6.7788233e-01
   3.1300000e-01   4.2193474e-01  -2.5573015e-01   6.7766489e-01
   3.1400000e-01   4.3475640e-01  -2.4269019e-01   6.7744660e-01
   3.1500000e-01   4.4519279e-01  -2.3203466e-01   6.7722745e-01
   3.1600000e-01   4.5265614e-01  -2.2435130e-01   6.7700745e-01
   3.1700000e-01   4.5672422e-01  -2.2006237e-01   6.7678659e-01
   3.1800000e-01   4.5734022e-01  -2.1922466e-01   6.7656488e-01
   3.1900000e-01   4.5493425e-01  -2.2140807e-01   6.7634232e-01
   3.2000000e-01   4.5043849e-01  -2.2568041e-01   6.7611890e-01
   3.2100000e-01   4.4518948e-01  -2.3070515e-01   6.7589463e-01
   3.2200000e-01   4.4073366e-01  -2.3493585e-01   6.7566951e-01
   3.2300000e-01   4.3857197e-01  -2.3687156e-01   6.7544353e-01
   3.2400000e-01   4.3989223e-01  -2.3532447e-01   6.7521670e-01
   3.2500000e-01   4.4534171e-01  -2.2964730e-01   6.7498901e-01
   3.2600000e-01   4.5488595e-01  -2.1987452e-01   6.7476047e-01
   3.2700000e-01   4.6778460e-01  -2.0674648e-01   6.7453108e-01
   3.2800000e-01   4.8269353e-01  -1.9160730e-01   6.7430083e-01
   3.2900000e-01   4.9787928e-01  -1.7619045e-01   6.7406972e-01
   3.3000000e-01   5.1151011e-01  -1.6232766e-01   6.7383777e-01
   3.3100000e-01   5.2197344e-01  -1.5163152e-01   6.7360496e-01
   3.3200000e-01   5.2816300e-01  -1.4520829e-01   6.7337129e-01
   3.3300000e-01   5.2968357e-01  -1.4345320e-01   6.7313677e-01
   3.3400000e-01   5.2693500e-01  -1.4596639e-01   6.7290140e-01
   3.3500000e-01   5.2105807e-01  -1.5160710e-01   6.7266517e-01
   3.3600000e-01   5.1374929e-01  -1.5867880e-01   6.7242809e-01
   3.3700000e-01   5.0697493e-01  -1.6521522e-01   6.7219015e-01
   3.3800000e-01   5.0263288e-01  -1.6931848e-01   6.7195136e-01
   3.3900000e-01   5.0222053e-01  -1.6949118e-01   6.7171171e-01
   3.4000000e-01   5.0656643e-01  -1.6490478e-01   6.7147121e-01
   3.4100000e-01   5.1567277e-01  -1.5555709e-01   6.7122986e-01
   3.4200000e-01   5.2869689e-01  -1.4229076e-01   6.7098765e-01
   3.4300000e-01   5.4407614e-01  -1.2666844e-01   6.7074458e-01
   3.4400000e-01   5.5977582e-01  -1.1072485e-01   6.7050066e-01
   3.4500000e-01   5.7361900e-01  -9.6636889e-02   6.7025589e-01
   3.4600000e-01   5.8364319e-01  -8.6367072e-02   6.7001026e-01
   3.4700000e-01   5.8842430e-01  -8.1339486e-02   6.6976378e-01
   3.4800000e-01   5.8731447e-01  -8.2201973e-02   6.6951645e-01
   3.4900000e-01   5.8055502e-01  -8.8713231e-02   6.6926826e-01
   3.5000000e-01   5.6924682e-01  -9.9772393e-02   6.6901921e-01
   3.5100000e-01   5.5518444e-01  -1.1358487e-01   6.6876931e-01
   3.5200000e-01   5.4058262e-01  -1.2793593e-01   6.6851856e-01
   3.5300000e-01   5.2774047e-01  -1.4052647e-01   6.6826695e-01
   3.5400000e-01   5.1869813e-01  -1.4931635e-01   6.6801448e-01
   3.5500000e-01   5.1494022e-01  -1.5282095e-01   6.6776116e-01
   3.5600000e-01   5.1719109e-01  -1.5031590e-01   6.6750699e-01
   3.5700000e-01   5.2533086e-01  -1.4192110e-01   6.6725196e-01
   3.5800000e-01   5.3844036e-01  -1.2855571e-01   6.6699608e-01
   3.5900000e-01   5.5496257e-01  -1.1177677e-01   6.6673934e-01
   3.6000000e-01   5.7295007e-01  -9.3531677e-02   6.6648175e-01
   3.6100000e-01   5.9035605e-01  -7.5867252e-02   6.6622330e-01
   3.6200000e-01   6.0532208e-01  -6.0641920e-02   6.6596400e-01
   3.6300000e-01   6.1641934e-01  -4.9284507e-02   6.6570384e-01
   3.6400000e-01   6.2281034e-01  -4.2632496e-02   6.6544283e-01
   3.6500000e-01   6.2431330e-01  -4.0867672e-02   6.6518097e-01
   3.6600000e-01   6.2136797e-01  -4.3550279e-02   6.6491825e-01
   3.6700000e-01   6.1491749e-01  -4.9737187e-02   6.6465467e-01
   3.6800000e-01   6.0623251e-01  -5.8157734e-02   6.6439024e-01
   3.6900000e-01   5.9671040e-01  -6.7414557e-02   6.6412496e-01
